,star_key
1526,288.64627_50.78898
1527,281.89835_42.16579
1528,287.34674_47.77296
1529,282.92499_48.62639
1530,289.34143_46.98824
1532,294.207_38.22345
1534,287.73755_38.11456
1536,286.11032_43.68096
1537,293.09399_42.89643
1539,289.43811_39.27036
1540,290.06049_47.16396
1541,282.97897_40.78435
1542,282.97897_40.78435
1543,282.97897_40.78435
1544,282.97897_40.78435
1545,293.35172_48.44464
1546,282.92499_48.62639
1547,292.22629_43.99531
1548,299.21317_41.42483
1551,285.37195_41.99391
1554,299.35651_41.41429
1555,295.85938_47.93951
1556,289.41107_46.13085
1557,292.64236_44.08767
1558,292.64236_44.08767
1559,292.64236_44.08767
1560,290.7084_42.23725
1561,293.35172_48.44464
1563,293.35172_48.44464
1564,295.93347_40.30057
1565,283.59668_45.40788
1566,297.25504_40.54837
1568,291.41864_39.12742
1569,296.05042_42.11324
1570,290.60114_44.55638
1571,293.1962_42.37063
1574,288.47144_40.26979
1575,292.53082_49.06171
1576,281.58292_47.23363
1577,285.25366_46.58219
1578,298.39526_47.81501
1580,295.8093_40.00851
1582,299.6517_40.54568
1583,283.71753_47.20445
1584,292.67255_46.37742
1586,290.48676_44.93262
1587,299.526_46.89926
1588,297.45215_41.55813
1589,294.86551_46.28585
1590,294.59579_45.87503
1592,288.81195_39.77066
1593,290.83313_38.18435
1594,288.81195_39.77066
1595,288.81195_39.77066
1598,297.9382_46.8814
1599,297.09067_49.62657
1600,284.4303_47.64178
1601,289.35202_46.97373
1604,298.21765_40.34102
1605,286.00674_38.00954
1606,290.32867_37.72311
1607,289.22021_41.70648
1610,297.95416_44.66748
1611,286.02518_39.63093
1612,294.74332_43.46121
1615,291.24683_44.00042
1616,290.12653_41.60108
1619,292.61411_44.39466
1620,289.07224_47.40707
1621,283.16632_45.40306
1622,300.10236_45.76214
1623,290.32867_37.72311
1624,289.02975_49.76971
1627,295.849_46.18129
1628,285.41962_39.70611
1629,285.41962_39.70611
1630,285.41962_39.70611
1632,295.03354_46.60015
1633,292.17117_40.81138
1634,281.45718_46.74647
1635,292.09824_47.94082
1637,282.03549_43.63127
1638,295.31314_46.23749
1639,284.61572_39.13104
1644,291.95099_38.2517
1645,289.86157_43.47277
1647,289.86157_43.47277
1648,289.86157_43.47277
1651,299.89651_46.05197
1652,299.89651_46.05197
1656,297.94016_40.27863
1657,291.38223_38.12747
1658,291.38223_38.12747
1660,299.66046_46.19842
1661,286.68552_47.09822
1662,286.27386_48.61871
1663,286.27386_48.61871
1665,285.21667_41.28243
1666,292.23395_41.57521
1667,294.26633_45.20431
1668,287.87939_43.36407
1669,296.97107_41.46701
1670,284.3511_40.85298
1671,292.36957_43.91081
1674,297.20154_41.73021
1675,294.70938_45.9695
1676,281.59415_42.59641
1677,295.50269_43.23279
1679,288.74994_48.27717
1680,297.29242_49.98163
1681,297.29242_49.98163
1683,300.24222_44.1414
1684,300.24222_44.1414
1686,283.29214_45.43411
1687,300.1705_43.98497
1688,290.23584_50.03009
1689,287.52963_38.89451
1690,288.83401_44.83825
1694,296.60342_44.12926
1695,291.87134_44.08738
1696,293.90057_50.42705
1697,294.56937_45.67126
1698,281.32257_48.0665
1700,291.88004_45.38793
1701,286.36746_48.42393
1702,293.67422_47.90846
1703,293.67422_47.90846
1704,287.40244_39.19073
1705,290.35815_44.51875
1707,286.97128_44.7083
1708,290.34851_50.90285
1709,290.13821_38.49118
1710,294.61481_40.83317
1712,292.77338_44.17813
1714,290.27969_41.51505
1715,294.46854_49.33102
1720,293.32242_42.86747
1721,301.34286_44.67221
1722,295.56799_42.4783
1726,297.01965_49.99738
1729,294.91156_46.49146
1730,291.08014_43.8602
1731,292.42758_37.32081
1732,285.1828_43.83108
1733,285.1828_43.83108
1734,285.1828_43.83108
1737,294.15332_46.16644
1739,286.47934_39.26996
1744,285.08655_40.899
1745,292.16858_43.77967
1746,295.10995_43.91521
1747,294.95892_38.59157
1748,291.60718_38.41039
1749,291.60718_38.41039
1750,295.1391_40.97906
1751,286.75278_49.06491
1752,287.80408_43.16896
1753,295.30255_49.58912
1755,291.04993_39.14167
1756,297.07465_39.93385
1757,296.04233_45.98514
1758,291.64624_39.39663
1760,291.11188_39.94911
1761,284.10779_44.24581
1762,292.32645_38.65758
1765,295.422_38.73569
1766,295.422_38.73569
1767,290.47452_37.7666
1768,293.1311_45.66355
1769,281.83145_42.29891
1770,292.83215_48.21936
1771,285.72079_40.85696
1772,286.75278_49.06491
1775,295.6402_40.79484
1777,292.46429_45.96829
1779,286.94415_42.58063
1780,286.37_37.55252
1781,287.94562_39.23057
1782,291.54941_44.52729
1783,281.69397_46.94645
1785,291.37744_47.21257
1786,289.1427_46.81289
1787,285.39404_38.90491
1788,298.80206_44.42035
1789,297.91974_45.27416
1790,288.66449_51.49842
1792,295.93842_49.79114
1793,295.06424_49.35899
1795,295.46338_45.81274
1796,291.7262_37.5289
1797,296.96881_47.75149
1798,296.69727_46.37171
1800,290.54364_47.72589
1801,291.11188_39.94911
1802,292.71445_44.08233
1803,287.30283_39.28969
1804,290.04327_47.25798
1805,294.94858_46.43864
1809,282.03329_44.47801
1812,292.80865_49.57944
1813,287.5849_49.15479
1815,289.40671_39.33884
1816,294.9133_41.07471
1817,296.80344_46.74115
1819,299.23694_45.8347
1820,295.30817_43.04441
1821,286.71661_47.42563
1822,296.25507_42.53022
1823,287.29251_39.38322
1828,286.67145_49.40629
1829,295.95135_43.85205
1830,296.85342_50.03735
1833,299.13617_45.86993
1834,299.13617_45.86993
1835,294.99176_40.14441
1836,291.93365_44.1155
1837,292.08478_49.23748
1838,299.96567_44.16089
1839,297.01913_44.32752
1840,289.388_50.59705
1841,289.388_50.59705
1842,291.11188_39.94911
1843,290.26535_40.54865
1844,294.13791_42.3705
1847,296.56006_46.85748
1850,289.35867_50.59848
1851,291.2431_44.00872
1852,291.2431_44.00872
1853,291.2431_44.00872
1855,290.91449_42.28658
1856,291.77164_47.5299
1857,291.6409_41.24104
1860,294.13791_42.3705
1861,294.13791_42.3705
1862,292.54752_41.64296
1864,290.95355_45.71953
1865,289.74731_39.52345
1866,296.30795_43.82135
1868,282.28439_42.15419
1869,282.14923_43.37859
1872,290.10196_48.25114
1874,295.25116_45.84297
1876,297.78659_47.88612
1877,289.84286_38.3096
1878,300.22519_43.75818
1879,288.28052_46.3409
1880,294.18927_45.15158
1882,296.72449_49.53271
1883,291.11188_39.94911
1885,296.99863_42.78196
1886,292.23242_38.89222
1888,294.52545_49.87247
1892,294.97882_46.00565
1893,293.23022_48.28137
1894,293.23022_48.28137
1896,294.56693_46.0758
1897,281.56995_47.39869
1898,281.56995_47.39869
1899,288.30869_51.47829
1901,294.51767_50.6704
1902,286.59427_37.89126
1903,292.2478_47.87845
1906,300.77875_45.11022
1907,291.81302_38.08818
1908,295.47537_45.23998
1909,288.47964_47.10177
1910,286.892_38.31855
1911,297.28549_41.30559
1912,283.10385_43.14804
1913,296.99863_42.78196
1914,284.49033_42.64829
1916,294.84003_39.08599
1919,297.65143_40.35255
1921,285.13831_45.00454
1922,295.48123_40.73198
1924,285.69199_45.68939
1925,288.61792_48.09841
1926,288.61792_48.09841
1927,289.97934_40.14283
1928,291.11188_39.94911
1929,290.43402_44.10765
1930,298.42633_47.94678
1932,283.75482_45.33518
1933,296.70724_41.20365
1938,291.09274_49.19006
1939,291.91287_40.95389
1940,293.29364_42.19635
1941,295.62659_49.13043
1942,293.21738_42.72071
1943,290.76587_38.92796
1944,293.06335_39.40345
1945,291.60449_41.30936
1946,298.08453_40.28325
1947,289.14722_45.86618
1950,288.92401_46.05763
1951,292.51398_42.65176
1954,292.76993_48.89962
1955,297.20154_41.73021
1956,293.29364_42.19635
1959,295.66287_44.52584
1962,296.85205_49.08444
1963,296.85205_49.08444
1964,285.20749_45.38435
1965,285.20749_45.38435
1970,295.24182_40.15521
1971,288.14478_51.27562
1972,292.25247_40.79272
1975,291.69955_38.14527
1976,300.61969_45.78892
1980,293.26245_41.36512
1981,285.20749_45.38435
1984,294.73282_40.15034
1986,295.164_39.20141
1989,287.85699_40.54718
1991,294.1239_48.349
1992,295.14294_49.99307
1993,285.57434_49.96227
1994,286.15015_37.41137
1995,289.03302_40.08689
1996,289.68671_41.58893
1997,296.55307_46.96629
1998,285.74298_44.85783
1999,286.6384_39.48788
2000,285.74298_44.85783
2001,280.31488_43.98571
2003,291.34259_38.36313
2004,283.8851_47.63722
2005,285.17334_48.77004
2008,294.0318_42.46884
2009,284.94098_46.56654
2010,299.41333_40.42848
2011,291.60675_42.03592
2013,282.95694_42.82562
2015,293.94116_41.5905
2020,291.34259_38.36313
2021,286.02612_44.78287
2022,286.02612_44.78287
2023,292.31512_40.83882
2024,288.20764_45.68348
2025,284.9986_50.14679
2026,291.4743_44.68351
2027,292.6904_37.93457
2028,292.90161_38.29708
2029,296.07568_45.62706
2031,288.09564_40.36597
2032,293.57394_45.38454
2033,295.5582_50.82839
2034,293.67426_45.51724
2035,291.13638_50.57594
2037,286.60416_42.44032
2039,295.06241_49.04928
2041,294.00543_46.31069
2042,286.6384_39.48788
2045,288.58835_42.60566
2046,285.40494_49.99474
2047,297.84149_46.96768
2048,295.59125_42.55524
2049,297.85938_40.32694
2050,297.04852_46.86798
2051,296.44901_46.62359
2052,284.94098_46.56654
2056,290.98923_50.30806
2057,290.84714_37.86405
2059,293.51108_45.13659
2060,293.51108_45.13659
2062,296.55005_49.10232
2063,297.37509_46.66221
2064,287.52203_51.37586
2066,285.23245_48.80672
2067,292.29459_40.59179
2070,294.50977_40.72645
2071,298.77756_44.11994
2072,295.46658_46.0124
2073,288.77112_39.66798
2079,297.33945_46.34725
2080,294.47833_46.94586
2081,284.90302_43.95396
2083,284.05954_44.51822
2084,297.18564_46.8253
2085,299.07828_46.78616
2086,294.39105_44.76296
2087,296.18829_43.93685
2090,296.60141_44.32526
2091,293.98871_46.71802
2093,284.94098_46.56654
2094,294.35092_50.08109
2095,295.84653_49.93613
2096,283.92004_40.74013
2097,290.75183_49.9723
2098,281.05594_43.92374
2103,293.24487_45.29828
2104,295.62469_42.5459
2105,294.33847_50.33654
2106,294.33847_50.33654
2108,286.48364_46.75262
2109,292.29459_40.59179
2112,283.42911_47.59251
2113,288.66077_43.36808
2114,290.17618_46.69834
2115,295.46234_40.77697
2116,289.74277_50.78704
2119,286.22464_44.65447
2120,284.79694_45.09909
2121,292.86984_46.74186
2123,291.37408_40.26337
2124,295.62927_44.69062
2125,284.05954_44.51822
2126,297.90579_40.16286
2128,293.66885_46.37925
2129,297.40906_39.49029
2132,291.27899_47.68765
2133,293.50702_50.45012
2135,294.35654_38.94738
2136,296.9679_40.92677
2137,298.25812_47.60494
2138,285.92889_38.52098
2139,298.73523_40.76416
2140,285.18512_49.56537
2141,291.5321_50.6816
2143,293.62442_38.73248
2144,284.14609_40.27233
2145,293.12738_42.3201
2146,282.99973_40.55745
2148,289.85889_48.69385
2149,290.53607_40.70585
2151,284.58578_47.07953
2152,292.29459_40.59179
2153,285.86929_42.72809
2154,281.83533_44.15592
2156,290.99527_45.19221
2157,290.99527_45.19221
2158,291.20081_38.74785
2160,284.63519_40.71983
2161,297.46594_48.08933
2165,287.79819_45.65671
2166,287.79819_45.65671
2167,294.57623_38.45697
2169,284.05954_44.51822
2170,289.0787_39.04034
2171,285.86929_42.72809
2172,299.38159_45.59224
2173,299.16953_43.44109
2174,287.83847_43.15323
2175,285.29193_41.25569
2181,292.36026_42.39802
2184,286.75278_49.06491
2185,297.46362_48.18141
2186,284.6062_41.19638
2188,294.00946_42.88077
2189,283.1788_41.98992
2190,295.26068_40.76639
2191,291.39886_38.22861
2193,285.67377_45.63986
2194,301.72076_44.41206
2195,292.29459_40.59179
2196,298.25812_47.60494
2197,292.99469_43.18067
2203,291.17999_39.10508
2204,284.03293_42.16871
2205,287.40533_45.91801
2207,291.28632_49.24308
2208,286.50739_41.92213
2209,287.76083_40.74277
2210,284.05954_44.51822
2211,282.30121_46.5162
2212,287.80557_45.34055
2214,288.02969_40.34415
2215,286.71564_48.64528
2216,286.3443_37.41197
2217,292.84448_47.55042
2218,299.54865_41.24137
2220,285.7135_41.60588
2223,282.0174_44.38578
2225,289.18668_50.93756
2226,287.16486_39.37694
2227,290.74432_43.26078
2228,287.65741_48.98216
2229,294.53354_46.61827
2230,298.9917_40.14242
2233,284.74792_46.37362
2235,292.02341_48.22696
2236,286.28595_37.38706
2237,284.92184_45.9724
2239,290.40149_48.82259
2240,291.85318_45.11092
2242,290.68524_43.85964
2243,290.65125_41.2345
2245,296.1181_50.51659
2246,291.57898_44.53171
2249,290.30295_46.79081
2255,294.0704_38.1817
2257,283.40195_41.51633
2259,289.37704_40.00116
2260,287.13828_41.77771
2261,284.90573_43.94916
2262,296.75339_49.37811
2263,284.28259_46.99164
2264,294.6647_39.78383
2265,290.06293_39.92227
2266,285.82233_45.71189
2268,294.88965_49.37977
2269,294.22446_50.07559
2270,296.89484_44.37178
2271,298.59482_41.43594
2272,297.78647_45.41748
2273,287.70688_40.68524
2274,285.80322_44.87343
2277,296.45575_39.59859
2279,284.94098_46.56654
2280,288.41684_47.73109
2281,285.57434_49.96227
2283,291.2681_44.48819
2285,294.36609_49.91506
2287,293.6701_46.29567
2290,286.62576_37.5373
2291,287.79385_45.98024
2294,288.88123_44.95921
2295,297.22394_47.02516
2297,296.96017_47.96477
2300,293.50049_44.93246
2301,292.30743_46.62664
2302,292.12521_41.40781
2303,289.95651_47.02039
2304,298.75491_46.94159
2305,282.23969_43.24405
2306,284.42273_49.10622
2308,289.80298_47.25916
2309,290.6333_40.13699
2310,296.37692_50.62147
2311,287.06638_41.87491
2312,286.25165_42.37848
2313,297.58801_40.57798
2314,292.88528_41.27924
2315,294.78235_39.59652
2316,292.11517_49.25643
2317,298.95032_46.6928
2320,293.6394_44.98253
2321,282.25021_44.92111
2322,282.25021_44.92111
2323,289.7934_38.38508
2324,281.55936_42.52049
2325,288.75073_47.49092
2326,280.82339_42.63605
2327,289.6644_48.70621
2328,297.62936_41.63746
2329,290.37631_41.15074
2331,298.73611_46.49863
2332,298.73611_46.49863
2333,290.95615_49.3664
2336,290.63736_48.88313
2337,297.11057_39.70391
2338,291.25308_40.21667
2339,297.38028_39.94107
2340,288.41653_47.87873
2341,290.73154_39.92027
2343,285.19_46.02796
2344,286.92429_47.05374
2346,295.53534_39.40818
2348,292.4404_43.20943
2352,299.50174_40.6708
2353,299.50174_40.6708
2354,299.50174_40.6708
2355,288.43359_40.38088
2356,286.39862_45.34353
2357,286.39862_45.34353
2358,282.01251_46.4282
2360,291.38599_41.99027
2361,292.62637_44.02113
2362,295.86008_39.14084
2363,293.56635_42.13258
2365,294.76697_41.64468
2368,290.2471_38.33939
2369,288.96942_44.35901
2371,291.25018_49.23183
2372,296.54736_39.22254
2373,286.86526_41.79602
2375,290.94449_40.48004
2376,290.94449_40.48004
2377,292.49802_49.32901
2378,294.57697_38.26552
2382,297.82056_41.96693
2383,284.35446_40.72329
2385,285.79724_40.93618
2395,290.28503_40.68936
2396,290.08276_50.86348
2397,290.08276_50.86348
2398,294.52859_46.64097
2400,296.77283_50.18842
2401,294.29453_50.72537
2402,299.05725_44.0749
2407,289.64764_43.57918
2409,288.76697_46.39442
2410,289.39474_41.78235
2413,295.23151_44.1129
2414,294.52859_46.64097
2415,294.52859_46.64097
2416,293.20453_45.4354
2417,297.06961_40.52513
2418,293.20453_45.4354
2419,287.0863_46.94581
2420,292.47797_46.02283
2421,291.68573_39.42886
2423,299.65961_40.84385
2424,293.07806_38.35908
2425,292.23782_39.00507
2426,288.88663_44.83955
2427,285.75204_39.24921
2428,287.47852_38.22884
2429,292.33755_47.6642
2431,294.33646_44.91829
2434,292.87228_46.09888
2435,299.55634_40.4603
2436,291.18497_40.31121
2438,285.01721_42.08538
2439,292.08746_49.78876
2440,286.33835_48.7441
2442,298.85361_40.13109
2444,295.15051_46.7723
2445,295.15051_46.7723
2446,291.34998_45.17227
2447,296.29355_43.40327
2448,298.03931_39.90194
2450,296.26456_39.40596
2452,293.07834_42.27704
2453,288.95551_44.7057
2454,291.25018_49.23183
2459,288.10086_50.03372
2460,287.34573_43.37839
2461,293.60873_42.19768
2462,299.07883_40.83229
2464,299.16049_41.14373
2465,290.20163_48.18582
2466,290.20163_48.18582
2467,296.88654_42.65508
2468,291.89893_41.74449
2470,294.47125_40.27876
2471,283.45319_45.08414
2476,292.42749_38.47291
2477,299.50751_40.47743
2478,299.06491_41.5083
2479,299.62952_47.47981
2480,297.98141_39.90016
2481,286.25443_41.02187
2482,294.86688_46.79056
2486,291.38599_41.99027
2487,282.49222_43.98021
2489,293.79358_40.24093
2490,289.19547_46.6517
2492,291.30753_44.45762
2494,297.19928_41.22643
2496,292.11945_44.65793
2497,289.06485_50.46097
2498,284.67538_44.41777
2499,295.33014_39.16254
2500,289.92145_46.74456
2501,289.92145_46.74456
2502,285.91943_38.87182
2503,293.73282_41.90083
2505,292.5448_47.37191
2506,292.5448_47.37191
2507,293.72894_41.70121
2509,297.37332_40.3664
2510,293.25812_46.30573
2511,298.76404_48.64492
2513,292.97125_41.03577
2514,292.97125_41.03577
2517,292.38855_42.23326
2518,288.10086_50.03372
2519,289.55301_41.29785
2520,281.04916_43.3226
2522,281.64774_48.27105
2523,291.24518_37.75906
2525,297.86011_46.38626
2526,283.74142_49.06798
2527,290.99536_43.24394
2529,282.49222_43.98021
2530,296.58734_50.49076
2531,291.85898_41.72849
2532,296.74643_43.04544
2534,284.54184_48.96128
2536,295.8941_42.38045
2537,295.8941_42.38045
2538,290.14175_37.74137
2539,294.25339_42.06238
2540,298.03104_42.05248
2541,290.57672_39.95689
2543,289.95581_38.46363
2544,293.60394_39.3886
2545,293.73282_41.90083
2546,291.5481_50.35331
2549,288.84711_47.02291
2550,285.33636_46.31237
2551,288.11606_42.44042
2553,291.74017_38.01491
2555,284.6232_39.18241
2556,300.08737_46.2007
2557,293.29837_43.55587
2558,292.61511_42.76425
2559,284.36902_40.71849
2560,281.2738_47.7744
2561,291.02859_43.91367
2562,293.52756_41.11144
2563,289.31149_51.32086
2564,292.77954_47.4521
2565,293.09113_38.3521
2566,293.07663_46.21801
2567,289.84772_44.18578
2568,286.17053_43.00891
2569,298.55576_41.03406
2570,287.53577_48.72779
2571,285.31125_47.84856
2574,292.61511_42.76425
2575,291.38599_41.99027
2576,291.77182_41.09807
2577,294.23764_45.1971
2579,293.93347_40.59074
2581,284.83841_42.07043
2584,291.00287_44.89945
2585,289.53882_41.89282
2586,289.36441_41.53323
2587,285.19_46.02796
2588,300.34406_45.62322
2589,282.31351_46.4194
2590,299.93927_45.83321
2592,295.37738_39.04803
2593,300.66025_45.85352
2594,297.94476_42.19188
2597,291.46866_40.34385
2598,291.46866_40.34385
2599,291.46866_40.34385
2601,287.00909_46.7961
2602,285.68408_38.26282
2603,295.32401_40.90219
2604,284.04233_41.69914
2608,287.82639_40.6966
2609,296.99655_49.25642
2611,290.47311_37.9062
2612,293.6076_42.059
2613,285.31125_47.84856
2614,296.21518_39.52705
2615,295.82144_46.05303
2616,295.82144_46.05303
2621,283.74582_48.37343
2622,291.57422_38.65595
2623,296.23282_42.47279
2624,288.15671_41.87797
2626,295.15219_49.5876
2629,285.19_46.02796
2630,285.06491_41.55487
2631,297.58987_40.60194
2632,287.69272_46.36693
2633,282.63138_46.48111
2637,298.83588_40.29314
2638,291.61188_42.11597
2640,299.59561_40.62282
2642,286.3718_43.69192
2643,295.77368_43.67195
2646,290.49512_38.79548
2647,290.49512_38.79548
2648,295.6088_38.73574
2649,293.67532_41.29536
2650,287.08997_41.37388
2651,289.1702_50.62762
2652,289.21481_50.65092
2653,296.93594_44.16104
2654,289.88065_51.27708
2655,290.99692_37.19922
2656,290.27777_37.78933
2657,291.534_38.81626
2659,282.69995_45.42577
2660,290.51019_38.74354
2663,300.93738_45.49007
2664,300.93738_45.49007
2665,291.16437_45.31829
2669,297.354_41.30005
2670,299.31955_41.38464
2672,283.25549_48.35523
2673,297.48691_49.62345
2675,284.47217_39.91181
2676,290.85458_42.08692
2677,281.91568_42.77551
2678,289.32925_42.65581
2680,286.36157_42.96392
2681,292.18011_49.20248
2682,288.45065_40.24533
2684,292.73764_42.01483
2686,297.42636_43.8165
2687,290.99167_40.22932
2690,293.92972_41.60287
2691,288.82303_42.54273
